strategy,scenario,seed,max_steps,environment_backend,completed,completion_rate,makespan,delivered_resources,total_resources,total_collected_value,average_travel_distance,idle_time_ratio,average_team_formation_time,replans,communication_messages,llm_token_usage,average_llm_latency_ms,invalid_llm_outputs,failure_recovery_time,stage_available,stage_world_path,stage_bitmap_path,stage_manifest_path,stage_smoketest_passed,notes
llm,high_coord,11,260,stage_world,False,0.7,260,7,10,124,164.0,0.36923076923076925,13.571428571428571,8,152,41037,2871.080937880593,2,,False,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed11.world,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed11_floorplan.png,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed11_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,high_coord,12,260,stage_world,True,1.0,196,10,10,173,184.4,0.05918367346938776,13.1,10,125,26222,3710.7135383244986,0,,False,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed12.world,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed12_floorplan.png,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed12_stage_manifest.json,,"{'explored_ratio': 0.9518072289156626, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,high_coord,13,260,stage_world,False,0.8,260,8,10,140,175.6,0.32461538461538464,12.625,9,155,36715,3215.931269131744,3,,False,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed13.world,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed13_floorplan.png,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed13_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,high_coord,14,260,stage_world,True,1.0,210,10,10,172,193.2,0.08,11.9,8,130,25610,3812.907204526424,0,,False,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed14.world,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed14_floorplan.png,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed14_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,high_coord,15,260,stage_world,True,1.0,212,10,10,164,178.8,0.15660377358490565,10.2,10,131,25428,2380.5258057834053,0,,False,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed15.world,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed15_floorplan.png,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed15_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,high_coord,16,260,stage_world,True,1.0,250,10,10,157,216.0,0.136,13.3,10,151,29992,3217.411126290108,0,,False,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed16.world,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed16_floorplan.png,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed16_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,high_coord,17,260,stage_world,True,1.0,226,10,10,167,217.2,0.03893805309734513,10.7,10,140,27386,4832.659336973733,1,,False,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed17.world,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed17_floorplan.png,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed17_stage_manifest.json,,"{'explored_ratio': 0.9969879518072289, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,high_coord,18,260,stage_world,True,1.0,222,10,10,168,214.2,0.03513513513513514,10.7,10,138,26664,2475.6849658115034,0,,False,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed18.world,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed18_floorplan.png,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed18_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,high_coord,19,260,stage_world,True,1.0,256,10,10,162,195.2,0.2375,12.1,8,155,30991,2538.8509746309137,1,,False,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed19.world,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed19_floorplan.png,results_openai_gpt54/stage/high_coord/llm/high_coord_llm_seed19_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,0,220,stage_world,True,1.0,200,8,8,99,189.5,0.0525,10.5,8,825,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed0.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed0_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed0_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,1,220,stage_world,True,1.0,167,8,8,93,141.5,0.15269461077844312,9.75,8,692,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed1.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed1_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed1_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,2,220,stage_world,True,1.0,193,8,8,100,155.5,0.19430051813471502,9.625,7,791,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed2.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed2_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed2_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,3,220,stage_world,True,1.0,166,8,8,100,131.0,0.21084337349397592,8.375,8,686,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed3.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed3_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed3_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,4,220,stage_world,True,1.0,138,8,8,76,133.75,0.030797101449275364,10.25,8,573,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed4.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed4_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed4_stage_manifest.json,,"{'explored_ratio': 0.9895104895104895, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,5,220,stage_world,True,1.0,152,8,8,104,140.5,0.0756578947368421,9.125,8,629,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed5.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed5_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed5_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,6,220,stage_world,False,0.875,220,7,8,87,181.25,0.17613636363636365,12.714285714285714,8,905,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed6.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed6_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed6_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,7,220,stage_world,True,1.0,96,8,8,93,93.0,0.03125,2.875,6,400,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed7.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed7_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed7_stage_manifest.json,,"{'explored_ratio': 0.9825174825174825, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,8,220,stage_world,True,1.0,146,8,8,91,136.5,0.06506849315068493,8.5,6,601,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed8.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed8_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed8_stage_manifest.json,,"{'explored_ratio': 0.986013986013986, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,9,220,stage_world,True,1.0,154,8,8,86,143.0,0.07142857142857142,7.875,8,640,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed9.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed9_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed9_stage_manifest.json,,"{'explored_ratio': 0.9825174825174825, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,10,220,stage_world,True,1.0,156,8,8,97,144.0,0.07692307692307693,10.0,8,646,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed10.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed10_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed10_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,11,220,stage_world,True,1.0,208,8,8,95,173.5,0.1658653846153846,6.625,8,854,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed11.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed11_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed11_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,12,220,stage_world,True,1.0,125,8,8,82,113.5,0.092,5.75,7,518,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed12.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed12_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed12_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,13,220,stage_world,True,1.0,174,8,8,89,157.5,0.09482758620689655,9.125,6,715,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed13.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed13_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed13_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,14,220,stage_world,True,1.0,148,8,8,100,135.5,0.08445945945945946,8.25,8,616,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed14.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed14_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed14_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,15,220,stage_world,True,1.0,155,8,8,100,131.0,0.15483870967741936,6.0,8,643,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed15.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed15_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed15_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,16,220,stage_world,True,1.0,136,8,8,100,131.0,0.03676470588235294,6.0,7,565,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed16.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed16_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed16_stage_manifest.json,,"{'explored_ratio': 0.9790209790209791, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,17,220,stage_world,True,1.0,178,8,8,106,158.75,0.10814606741573034,6.125,8,735,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed17.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed17_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed17_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,18,220,stage_world,True,1.0,166,8,8,100,148.5,0.10542168674698796,7.0,8,690,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed18.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed18_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed18_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_sensing,19,220,stage_world,True,1.0,174,8,8,89,162.0,0.06896551724137931,11.375,7,717,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed19.world,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed19_floorplan.png,results_openai_gpt54/stage/stress_sensing/centralized/stress_sensing_centralized_seed19_stage_manifest.json,,"{'explored_ratio': 0.965034965034965, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,0,220,stage_world,False,0.875,220,7,8,83,180.0,0.18181818181818182,12.714285714285714,8,61,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed0.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed0_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed0_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,1,220,stage_world,True,1.0,158,8,8,93,139.25,0.11867088607594936,7.375,8,67,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed1.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed1_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed1_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,2,220,stage_world,True,1.0,192,8,8,100,158.5,0.17447916666666666,9.375,7,71,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed2.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed2_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed2_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,3,220,stage_world,True,1.0,150,8,8,100,129.5,0.13666666666666666,9.375,7,63,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed3.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed3_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed3_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,4,220,stage_world,True,1.0,142,8,8,76,128.5,0.09507042253521127,7.125,8,57,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed4.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed4_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed4_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,5,220,stage_world,True,1.0,152,8,8,104,126.5,0.16776315789473684,8.25,8,71,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed5.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed5_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed5_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,6,220,stage_world,False,0.875,220,7,8,87,187.0,0.15,13.428571428571429,8,71,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed6.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed6_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed6_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,7,220,stage_world,True,1.0,82,8,8,93,80.0,0.024390243902439025,2.5,8,62,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed7.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed7_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed7_stage_manifest.json,,"{'explored_ratio': 0.8566433566433567, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,8,220,stage_world,True,1.0,144,8,8,91,133.0,0.0763888888888889,7.25,8,65,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed8.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed8_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed8_stage_manifest.json,,"{'explored_ratio': 0.9615384615384616, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,9,220,stage_world,True,1.0,154,8,8,86,149.0,0.032467532467532464,5.75,8,63,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed9.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed9_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed9_stage_manifest.json,,"{'explored_ratio': 0.965034965034965, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,10,220,stage_world,True,1.0,124,8,8,97,117.5,0.05241935483870968,10.25,7,71,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed10.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed10_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed10_stage_manifest.json,,"{'explored_ratio': 0.8146853146853147, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,11,220,stage_world,True,1.0,204,8,8,95,167.5,0.17892156862745098,8.75,8,65,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed11.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed11_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed11_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,12,220,stage_world,True,1.0,112,8,8,82,106.5,0.049107142857142856,11.125,8,49,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed12.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed12_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed12_stage_manifest.json,,"{'explored_ratio': 0.7902097902097902, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,13,220,stage_world,True,1.0,182,8,8,89,166.0,0.08791208791208792,13.375,6,69,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed13.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed13_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed13_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,14,220,stage_world,True,1.0,156,8,8,100,135.0,0.1346153846153846,8.25,8,61,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed14.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed14_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed14_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,15,220,stage_world,True,1.0,154,8,8,100,132.5,0.1396103896103896,5.625,7,62,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed15.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed15_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed15_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,16,220,stage_world,True,1.0,146,8,8,100,135.0,0.07534246575342465,7.625,8,64,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed16.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed16_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed16_stage_manifest.json,,"{'explored_ratio': 0.958041958041958, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,17,220,stage_world,True,1.0,172,8,8,106,161.0,0.06395348837209303,7.625,8,62,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed17.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed17_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed17_stage_manifest.json,,"{'explored_ratio': 0.9965034965034965, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,18,220,stage_world,True,1.0,172,8,8,100,143.0,0.1686046511627907,8.875,8,70,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed18.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed18_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed18_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_sensing,19,220,stage_world,True,1.0,178,8,8,89,169.0,0.05056179775280899,13.875,7,67,0,0.0,0,,False,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed19.world,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed19_floorplan.png,results_openai_gpt54/stage/stress_sensing/contract_net/stress_sensing_contract_net_seed19_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,0,220,stage_world,False,0.875,220,7,8,87,177.0,0.19545454545454546,12.857142857142858,7,103,19264,2934.6586959694764,1,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed0.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed0_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed0_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,1,220,stage_world,True,1.0,202,8,8,93,155.0,0.23267326732673269,9.375,8,99,17329,2699.3423089596286,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed1.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed1_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed1_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,2,220,stage_world,True,1.0,204,8,8,100,162.5,0.2034313725490196,13.0,6,99,18363,2477.580297876422,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed2.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed2_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed2_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,3,220,stage_world,True,1.0,170,8,8,100,143.5,0.15588235294117647,8.0,6,83,14656,2449.015654320007,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed3.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed3_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed3_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,4,220,stage_world,True,1.0,138,8,8,76,127.0,0.07971014492753623,6.75,7,67,12133,2757.367559530373,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed4.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed4_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed4_stage_manifest.json,,"{'explored_ratio': 0.9790209790209791, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
